x,y,min,mean,max
54,43,0.0,4.482269287109375e-06,0.00010013580322265625
54,44,0.0,6.29425048828125e-07,1.1920928955078125e-06
54,45,0.0,6.103515625e-07,1.1920928955078125e-06
54,46,0.0,5.626678466796875e-07,1.1920928955078125e-06
54,47,0.0,5.7220458984375e-07,1.1920928955078125e-06
54,48,0.0,3.108978271484375e-06,6.318092346191406e-05
54,49,0.0,5.14984130859375e-07,1.1920928955078125e-06
54,50,0.0,5.245208740234375e-07,1.1920928955078125e-06
54,51,0.0,5.7220458984375e-07,1.1920928955078125e-06
54,52,0.0,4.863739013671875e-07,1.1920928955078125e-06
54,53,0.0,6.008148193359375e-07,1.1920928955078125e-06
54,54,0.0,3.108978271484375e-06,6.508827209472656e-05
55,2,0.0,5.91278076171875e-07,1.1920928955078125e-06
55,3,0.0,5.817413330078125e-07,1.1920928955078125e-06
55,4,0.0,6.008148193359375e-07,3.0994415283203125e-06
55,5,0.0,3.96728515625e-06,8.392333984375e-05
55,6,0.0,6.389617919921875e-07,1.1920928955078125e-06
55,7,0.0,5.435943603515625e-07,1.1920928955078125e-06
55,8,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,9,0.0,5.53131103515625e-07,1.1920928955078125e-06
55,10,0.0,6.008148193359375e-07,1.1920928955078125e-06
55,11,0.0,3.147125244140625e-06,6.67572021484375e-05
55,12,0.0,5.14984130859375e-07,1.1920928955078125e-06
55,13,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,14,0.0,4.38690185546875e-07,1.1920928955078125e-06
55,15,0.0,6.103515625e-07,1.1920928955078125e-06
55,16,0.0,3.108978271484375e-06,6.604194641113281e-05
55,17,0.0,5.14984130859375e-07,1.1920928955078125e-06
55,18,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,19,0.0,5.245208740234375e-07,1.1920928955078125e-06
55,20,0.0,5.14984130859375e-07,1.1920928955078125e-06
55,21,0.0,3.1280517578125e-06,6.580352783203125e-05
55,22,0.0,5.7220458984375e-07,1.1920928955078125e-06
55,23,0.0,5.91278076171875e-07,1.1920928955078125e-06
55,24,0.0,5.14984130859375e-07,1.1920928955078125e-06
55,25,0.0,5.7220458984375e-07,1.1920928955078125e-06
55,26,0.0,3.16619873046875e-06,6.4849853515625e-05
55,27,0.0,5.245208740234375e-07,1.1920928955078125e-06
55,28,0.0,4.863739013671875e-07,1.1920928955078125e-06
55,29,0.0,4.76837158203125e-07,1.1920928955078125e-06
55,30,0.0,4.673004150390625e-07,1.1920928955078125e-06
55,31,0.0,3.16619873046875e-06,6.508827209472656e-05
55,32,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,33,0.0,4.863739013671875e-07,1.1920928955078125e-06
55,34,0.0,4.76837158203125e-07,1.1920928955078125e-06
55,35,0.0,6.008148193359375e-07,1.1920928955078125e-06
55,36,0.0,5.91278076171875e-07,1.1920928955078125e-06
55,37,0.0,3.0422210693359374e-06,6.4849853515625e-05
55,38,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,39,0.0,5.14984130859375e-07,1.1920928955078125e-06
55,40,0.0,6.103515625e-07,1.1920928955078125e-06
55,41,0.0,5.340576171875e-07,1.1920928955078125e-06
55,42,0.0,3.1757354736328126e-06,6.604194641113281e-05
55,43,0.0,5.14984130859375e-07,1.1920928955078125e-06
55,44,0.0,5.14984130859375e-07,1.1920928955078125e-06
55,45,0.0,5.14984130859375e-07,1.1920928955078125e-06
55,46,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,47,0.0,3.1566619873046876e-06,6.699562072753906e-05
55,48,0.0,5.245208740234375e-07,1.1920928955078125e-06
55,49,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,50,0.0,6.008148193359375e-07,1.1920928955078125e-06
55,51,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,52,0.0,4.444122314453125e-06,9.799003601074219e-05
55,53,0.0,5.626678466796875e-07,1.1920928955078125e-06
55,54,0.0,5.7220458984375e-07,1.1920928955078125e-06
55,55,0.0,6.103515625e-07,1.1920928955078125e-06
56,2,0.0,6.771087646484375e-07,1.1920928955078125e-06
56,3,0.0,3.96728515625e-06,8.606910705566406e-05
56,4,0.0,6.389617919921875e-07,1.1920928955078125e-06
56,5,0.0,9.250640869140625e-07,9.059906005859375e-06
56,6,0.0,5.91278076171875e-07,1.1920928955078125e-06
56,7,0.0,6.4849853515625e-07,1.1920928955078125e-06
56,8,0.0,3.204345703125e-06,6.723403930664062e-05
56,9,0.0,5.245208740234375e-07,1.1920928955078125e-06
56,10,0.0,5.340576171875e-07,1.1920928955078125e-06
56,11,0.0,4.76837158203125e-07,1.1920928955078125e-06
56,12,0.0,5.53131103515625e-07,1.1920928955078125e-06
56,13,0.0,3.1280517578125e-06,6.389617919921875e-05
56,14,0.0,5.626678466796875e-07,1.1920928955078125e-06
56,15,0.0,6.008148193359375e-07,1.1920928955078125e-06
56,16,0.0,5.14984130859375e-07,1.1920928955078125e-06
56,17,0.0,5.817413330078125e-07,1.1920928955078125e-06
56,18,0.0,6.103515625e-07,1.1920928955078125e-06
56,19,0.0,2.994537353515625e-06,6.389617919921875e-05
56,20,0.0,5.53131103515625e-07,1.1920928955078125e-06
56,21,0.0,4.76837158203125e-07,1.1920928955078125e-06
56,22,0.0,5.435943603515625e-07,1.1920928955078125e-06
56,23,0.0,5.054473876953125e-07,1.1920928955078125e-06
56,24,0.0,3.108978271484375e-06,6.4849853515625e-05
56,25,0.0,4.1961669921875e-07,1.1920928955078125e-06
56,26,0.0,4.482269287109375e-07,1.1920928955078125e-06
56,27,0.0,5.435943603515625e-07,1.1920928955078125e-06
56,28,0.0,5.435943603515625e-07,1.1920928955078125e-06
56,29,0.0,3.08990478515625e-06,6.580352783203125e-05
56,30,0.0,5.7220458984375e-07,1.1920928955078125e-06
56,31,0.0,5.53131103515625e-07,1.1920928955078125e-06
56,32,0.0,5.626678466796875e-07,1.1920928955078125e-06
56,33,0.0,5.53131103515625e-07,1.1920928955078125e-06
56,34,0.0,3.1185150146484375e-06,6.508827209472656e-05
56,35,0.0,4.863739013671875e-07,1.1920928955078125e-06
56,36,0.0,4.863739013671875e-07,1.1920928955078125e-06
56,37,0.0,5.14984130859375e-07,1.1920928955078125e-06
56,38,0.0,5.054473876953125e-07,1.1920928955078125e-06
56,39,0.0,3.0612945556640625e-06,6.389617919921875e-05
56,40,0.0,4.863739013671875e-07,1.1920928955078125e-06
56,41,0.0,5.7220458984375e-07,1.1920928955078125e-06
56,42,0.0,6.008148193359375e-07,1.1920928955078125e-06
56,43,0.0,4.291534423828125e-07,1.1920928955078125e-06
56,44,0.0,5.53131103515625e-07,1.1920928955078125e-06
56,45,0.0,3.147125244140625e-06,6.4849853515625e-05
56,46,0.0,6.103515625e-07,1.1920928955078125e-06
56,47,0.0,6.4849853515625e-07,1.1920928955078125e-06
56,48,0.0,6.008148193359375e-07,1.1920928955078125e-06
56,49,0.0,5.14984130859375e-07,1.1920928955078125e-06
56,50,0.0,3.01361083984375e-06,6.508827209472656e-05
56,51,0.0,5.054473876953125e-07,1.1920928955078125e-06
56,52,0.0,4.482269287109375e-07,1.1920928955078125e-06
56,53,0.0,6.008148193359375e-07,1.1920928955078125e-06
56,54,0.0,5.14984130859375e-07,1.1920928955078125e-06
56,55,0.0,3.0803680419921875e-06,6.604194641113281e-05
56,56,0.0,5.91278076171875e-07,1.1920928955078125e-06
57,2,0.0,5.14984130859375e-07,1.1920928955078125e-06
57,3,0.0,5.435943603515625e-07,1.1920928955078125e-06
57,4,0.0,5.91278076171875e-07,1.1920928955078125e-06
57,5,0.0,5.865097045898438e-06,0.00012993812561035156
57,6,0.0,5.817413330078125e-07,1.1920928955078125e-06
57,7,0.0,6.4849853515625e-07,3.0994415283203125e-06
57,8,0.0,6.389617919921875e-07,1.1920928955078125e-06
57,9,0.0,5.435943603515625e-07,1.1920928955078125e-06
57,10,0.0,3.3473968505859373e-06,6.389617919921875e-05
57,11,0.0,4.863739013671875e-07,1.1920928955078125e-06
57,12,0.0,5.7220458984375e-07,1.1920928955078125e-06
57,13,0.0,5.14984130859375e-07,1.1920928955078125e-06
57,14,0.0,6.008148193359375e-07,1.1920928955078125e-06
57,15,0.0,3.0517578125e-06,6.508827209472656e-05
57,16,0.0,5.626678466796875e-07,1.1920928955078125e-06
57,17,0.0,5.626678466796875e-07,1.1920928955078125e-06
57,18,0.0,4.863739013671875e-07,1.1920928955078125e-06
57,19,0.0,5.245208740234375e-07,1.1920928955078125e-06
57,20,0.0,3.1280517578125e-06,6.389617919921875e-05
57,21,0.0,4.76837158203125e-07,1.1920928955078125e-06
57,22,0.0,6.008148193359375e-07,1.1920928955078125e-06
57,23,0.0,5.817413330078125e-07,1.1920928955078125e-06
57,24,0.0,5.626678466796875e-07,1.1920928955078125e-06
57,25,0.0,5.91278076171875e-07,1.1920928955078125e-06
57,26,0.0,3.1280517578125e-06,6.508827209472656e-05
57,27,0.0,5.245208740234375e-07,1.1920928955078125e-06
57,28,0.0,6.008148193359375e-07,1.1920928955078125e-06
57,29,0.0,5.14984130859375e-07,1.1920928955078125e-06
57,30,0.0,5.054473876953125e-07,1.1920928955078125e-06
57,31,0.0,3.1280517578125e-06,6.29425048828125e-05
57,32,0.0,6.4849853515625e-07,1.1920928955078125e-06
57,33,0.0,5.245208740234375e-07,1.1920928955078125e-06
57,34,0.0,5.626678466796875e-07,1.1920928955078125e-06
57,35,0.0,5.626678466796875e-07,2.1457672119140625e-06
57,36,0.0,3.1566619873046876e-06,6.413459777832031e-05
57,37,0.0,4.38690185546875e-07,1.1920928955078125e-06
57,38,0.0,4.100799560546875e-07,1.1920928955078125e-06
57,39,0.0,5.7220458984375e-07,1.1920928955078125e-06
57,40,0.0,4.76837158203125e-07,1.1920928955078125e-06
57,41,0.0,3.1185150146484375e-06,6.413459777832031e-05
57,42,0.0,5.435943603515625e-07,1.1920928955078125e-06
57,43,0.0,5.340576171875e-07,1.1920928955078125e-06
57,44,0.0,4.57763671875e-07,1.1920928955078125e-06
57,45,0.0,6.103515625e-07,1.1920928955078125e-06
57,46,0.0,3.1185150146484375e-06,6.508827209472656e-05
57,47,0.0,5.53131103515625e-07,1.1920928955078125e-06
57,48,0.0,5.245208740234375e-07,1.1920928955078125e-06
57,49,0.0,4.863739013671875e-07,1.1920928955078125e-06
57,50,0.0,5.53131103515625e-07,1.1920928955078125e-06
57,51,0.0,5.53131103515625e-07,1.1920928955078125e-06
57,52,0.0,3.0422210693359374e-06,6.29425048828125e-05
57,53,0.0,5.340576171875e-07,1.1920928955078125e-06
57,54,0.0,4.76837158203125e-07,1.1920928955078125e-06
57,55,0.0,6.008148193359375e-07,1.1920928955078125e-06
57,56,0.0,5.14984130859375e-07,1.1920928955078125e-06
57,57,0.0,3.08990478515625e-06,6.580352783203125e-05
58,2,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,3,0.0,4.482269287109375e-07,1.1920928955078125e-06
58,4,0.0,6.4849853515625e-07,1.1920928955078125e-06
58,5,0.0,5.91278076171875e-07,1.1920928955078125e-06
58,6,0.0,3.910064697265625e-06,8.606910705566406e-05
58,7,0.0,4.863739013671875e-07,1.1920928955078125e-06
58,8,0.0,5.14984130859375e-07,1.1920928955078125e-06
58,9,0.0,5.91278076171875e-07,1.1920928955078125e-06
58,10,0.0,4.863739013671875e-07,1.1920928955078125e-06
58,11,0.0,4.720687866210938e-06,0.00010085105895996094
58,12,0.0,5.054473876953125e-07,1.1920928955078125e-06
58,13,0.0,5.054473876953125e-07,1.1920928955078125e-06
58,14,0.0,4.76837158203125e-07,1.1920928955078125e-06
58,15,0.0,5.054473876953125e-07,1.1920928955078125e-06
58,16,0.0,3.0803680419921875e-06,6.508827209472656e-05
58,17,0.0,5.53131103515625e-07,1.1920928955078125e-06
58,18,0.0,5.53131103515625e-07,1.1920928955078125e-06
58,19,0.0,6.008148193359375e-07,1.1920928955078125e-06
58,20,0.0,6.103515625e-07,1.1920928955078125e-06
58,21,0.0,3.204345703125e-06,6.723403930664062e-05
58,22,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,23,0.0,4.9591064453125e-07,1.1920928955078125e-06
58,24,0.0,4.76837158203125e-07,1.1920928955078125e-06
58,25,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,26,0.0,3.1280517578125e-06,6.508827209472656e-05
58,27,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,28,0.0,4.76837158203125e-07,1.1920928955078125e-06
58,29,0.0,4.482269287109375e-07,1.1920928955078125e-06
58,30,0.0,6.4849853515625e-07,1.1920928955078125e-06
58,31,0.0,6.103515625e-07,1.1920928955078125e-06
58,32,0.0,3.1185150146484375e-06,6.604194641113281e-05
58,33,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,34,0.0,5.14984130859375e-07,1.1920928955078125e-06
58,35,0.0,6.008148193359375e-07,1.1920928955078125e-06
58,36,0.0,5.14984130859375e-07,1.1920928955078125e-06
58,37,0.0,3.16619873046875e-06,6.508827209472656e-05
58,38,0.0,5.14984130859375e-07,1.1920928955078125e-06
58,39,0.0,5.14984130859375e-07,1.1920928955078125e-06
58,40,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,41,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,42,0.0,3.1280517578125e-06,6.508827209472656e-05
58,43,0.0,5.91278076171875e-07,1.1920928955078125e-06
58,44,0.0,5.245208740234375e-07,1.1920928955078125e-06
58,45,0.0,5.245208740234375e-07,1.1920928955078125e-06
58,46,0.0,5.53131103515625e-07,1.1920928955078125e-06
58,47,0.0,3.204345703125e-06,6.508827209472656e-05
58,48,0.0,5.91278076171875e-07,1.1920928955078125e-06
58,49,0.0,6.29425048828125e-07,1.1920928955078125e-06
58,50,0.0,6.4849853515625e-07,1.1920928955078125e-06
58,51,0.0,6.4849853515625e-07,1.1920928955078125e-06
58,52,0.0,3.1566619873046876e-06,6.508827209472656e-05
58,53,0.0,5.054473876953125e-07,1.1920928955078125e-06
58,54,0.0,5.14984130859375e-07,1.1920928955078125e-06
58,55,0.0,6.008148193359375e-07,1.1920928955078125e-06
58,56,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,57,0.0,5.626678466796875e-07,1.1920928955078125e-06
58,58,0.0,3.185272216796875e-06,6.604194641113281e-05
59,2,0.0,5.054473876953125e-07,1.1920928955078125e-06
59,3,0.0,6.008148193359375e-07,1.1920928955078125e-06
59,4,0.0,4.57763671875e-07,1.1920928955078125e-06
59,5,0.0,4.1961669921875e-06,8.916854858398438e-05
59,6,0.0,5.626678466796875e-07,1.1920928955078125e-06
59,7,0.0,5.435943603515625e-07,1.1920928955078125e-06
59,8,0.0,5.53131103515625e-07,1.1920928955078125e-06
59,9,0.0,5.817413330078125e-07,1.1920928955078125e-06
59,10,0.0,5.53131103515625e-07,1.1920928955078125e-06
59,11,0.0,3.08990478515625e-06,6.29425048828125e-05
59,12,0.0,5.626678466796875e-07,1.1920928955078125e-06
59,13,0.0,5.626678466796875e-07,1.1920928955078125e-06
59,14,0.0,5.054473876953125e-07,1.1920928955078125e-06
59,15,0.0,5.435943603515625e-07,1.1920928955078125e-06
59,16,0.0,4.549026489257812e-06,0.00010013580322265625
59,17,0.0,5.14984130859375e-07,1.1920928955078125e-06
59,18,0.0,5.626678466796875e-07,1.1920928955078125e-06
59,19,0.0,5.14984130859375e-07,1.1920928955078125e-06
59,20,0.0,7.62939453125e-07,5.0067901611328125e-06
59,21,0.0,3.0803680419921875e-06,6.389617919921875e-05
59,22,0.0,4.76837158203125e-07,1.1920928955078125e-06
59,23,0.0,5.245208740234375e-07,1.1920928955078125e-06
59,24,0.0,5.7220458984375e-07,1.1920928955078125e-06
59,25,0.0,5.53131103515625e-07,1.1920928955078125e-06
59,26,0.0,3.01361083984375e-06,6.29425048828125e-05
59,27,0.0,4.9591064453125e-07,1.1920928955078125e-06
59,28,0.0,5.054473876953125e-07,1.1920928955078125e-06
59,29,0.0,5.626678466796875e-07,2.86102294921875e-06
59,30,0.0,5.14984130859375e-07,1.1920928955078125e-06
59,31,0.0,3.4046173095703123e-06,7.081031799316406e-05
59,32,0.0,5.626678466796875e-07,1.1920928955078125e-06
59,33,0.0,5.435943603515625e-07,1.1920928955078125e-06
59,34,0.0,5.245208740234375e-07,1.1920928955078125e-06
59,35,0.0,4.9591064453125e-07,1.1920928955078125e-06
59,36,0.0,5.53131103515625e-07,1.1920928955078125e-06
59,37,0.0,3.2806396484375e-06,6.508827209472656e-05
59,38,0.0,5.340576171875e-07,1.1920928955078125e-06
59,39,0.0,6.008148193359375e-07,1.1920928955078125e-06
59,40,0.0,6.008148193359375e-07,1.1920928955078125e-06
59,41,0.0,5.626678466796875e-07,1.1920928955078125e-06
59,42,0.0,3.1566619873046876e-06,6.389617919921875e-05
59,43,0.0,6.008148193359375e-07,1.1920928955078125e-06
59,44,0.0,5.14984130859375e-07,1.1920928955078125e-06
59,45,0.0,5.14984130859375e-07,1.1920928955078125e-06
59,46,0.0,6.389617919921875e-07,1.1920928955078125e-06
59,47,0.0,2.9850006103515624e-06,6.4849853515625e-05
59,48,0.0,4.9591064453125e-07,1.1920928955078125e-06
59,49,0.0,5.054473876953125e-07,1.1920928955078125e-06
59,50,0.0,5.14984130859375e-07,1.1920928955078125e-06
59,51,0.0,6.103515625e-07,1.1920928955078125e-06
59,52,0.0,3.1280517578125e-06,6.389617919921875e-05
59,53,0.0,4.673004150390625e-07,1.1920928955078125e-06
59,54,0.0,5.53131103515625e-07,1.1920928955078125e-06
59,55,0.0,5.245208740234375e-07,1.1920928955078125e-06
59,56,0.0,5.7220458984375e-07,1.1920928955078125e-06
59,57,0.0,3.204345703125e-06,6.508827209472656e-05
59,58,0.0,5.626678466796875e-07,1.1920928955078125e-06
59,59,0.0,5.054473876953125e-07,1.1920928955078125e-06
60,2,0.0,6.008148193359375e-07,1.1920928955078125e-06
60,3,0.0,6.389617919921875e-07,1.1920928955078125e-06
60,4,0.0,3.995895385742188e-06,8.7738037109375e-05
60,5,0.0,4.9591064453125e-07,1.1920928955078125e-06
60,6,0.0,5.91278076171875e-07,1.1920928955078125e-06
60,7,0.0,5.14984130859375e-07,1.1920928955078125e-06
60,8,0.0,5.245208740234375e-07,1.1920928955078125e-06
60,9,0.0,3.16619873046875e-06,6.508827209472656e-05
60,10,0.0,5.14984130859375e-07,1.1920928955078125e-06
60,11,0.0,5.14984130859375e-07,1.1920928955078125e-06
60,12,0.0,5.53131103515625e-07,1.1920928955078125e-06
60,13,0.0,6.198883056640625e-07,1.9073486328125e-06
60,14,0.0,5.340576171875e-07,1.1920928955078125e-06
60,15,0.0,3.1280517578125e-06,6.389617919921875e-05
60,16,0.0,4.76837158203125e-07,1.1920928955078125e-06
60,17,0.0,5.53131103515625e-07,1.1920928955078125e-06
60,18,0.0,5.054473876953125e-07,1.1920928955078125e-06
60,19,0.0,4.863739013671875e-07,1.1920928955078125e-06
60,20,0.0,4.520416259765625e-06,9.870529174804688e-05
60,21,0.0,6.103515625e-07,1.1920928955078125e-06
60,22,0.0,5.626678466796875e-07,1.1920928955078125e-06
60,23,0.0,5.91278076171875e-07,1.1920928955078125e-06
60,24,0.0,5.53131103515625e-07,1.1920928955078125e-06
60,25,0.0,3.0422210693359374e-06,6.389617919921875e-05
60,26,0.0,4.76837158203125e-07,1.1920928955078125e-06
60,27,0.0,6.008148193359375e-07,1.1920928955078125e-06
60,28,0.0,5.7220458984375e-07,1.1920928955078125e-06
60,29,0.0,4.76837158203125e-07,1.1920928955078125e-06
60,30,0.0,3.0803680419921875e-06,6.389617919921875e-05
60,31,0.0,5.91278076171875e-07,1.1920928955078125e-06
60,32,0.0,5.14984130859375e-07,1.1920928955078125e-06
60,33,0.0,5.14984130859375e-07,1.1920928955078125e-06
60,34,0.0,5.626678466796875e-07,1.1920928955078125e-06
60,35,0.0,3.1185150146484375e-06,6.389617919921875e-05
60,36,0.0,4.482269287109375e-07,1.1920928955078125e-06
60,37,0.0,5.626678466796875e-07,1.1920928955078125e-06
60,38,0.0,6.389617919921875e-07,1.1920928955078125e-06
60,39,0.0,5.340576171875e-07,1.1920928955078125e-06
60,40,0.0,5.054473876953125e-07,1.1920928955078125e-06
60,41,0.0,3.16619873046875e-06,6.508827209472656e-05
60,42,0.0,6.4849853515625e-07,1.1920928955078125e-06
60,43,0.0,4.673004150390625e-07,1.1920928955078125e-06
60,44,0.0,6.389617919921875e-07,1.1920928955078125e-06
60,45,0.0,5.817413330078125e-07,1.1920928955078125e-06
60,46,0.0,3.16619873046875e-06,6.4849853515625e-05
60,47,0.0,4.863739013671875e-07,1.1920928955078125e-06
60,48,0.0,5.53131103515625e-07,1.1920928955078125e-06
60,49,0.0,4.76837158203125e-07,1.1920928955078125e-06
60,50,0.0,5.14984130859375e-07,1.1920928955078125e-06
60,51,0.0,3.1948089599609376e-06,6.4849853515625e-05
60,52,0.0,6.008148193359375e-07,1.1920928955078125e-06
60,53,0.0,5.626678466796875e-07,1.1920928955078125e-06
60,54,0.0,6.4849853515625e-07,1.1920928955078125e-06
60,55,0.0,5.435943603515625e-07,1.1920928955078125e-06
60,56,0.0,3.08990478515625e-06,6.4849853515625e-05
60,57,0.0,4.9591064453125e-07,1.1920928955078125e-06
60,58,0.0,4.38690185546875e-07,1.1920928955078125e-06
60,59,0.0,6.008148193359375e-07,1.1920928955078125e-06
60,60,0.0,5.91278076171875e-07,1.1920928955078125e-06
61,2,0.0,4.281997680664063e-06,9.107589721679688e-05
61,3,0.0,5.91278076171875e-07,1.1920928955078125e-06
61,4,0.0,5.340576171875e-07,1.1920928955078125e-06
61,5,0.0,5.14984130859375e-07,1.1920928955078125e-06
61,6,0.0,5.7220458984375e-07,1.1920928955078125e-06
61,7,0.0,3.108978271484375e-06,6.461143493652344e-05
61,8,0.0,5.245208740234375e-07,1.1920928955078125e-06
61,9,0.0,5.7220458984375e-07,1.1920928955078125e-06
61,10,0.0,5.53131103515625e-07,1.1920928955078125e-06
61,11,0.0,5.53131103515625e-07,1.1920928955078125e-06
61,12,0.0,3.16619873046875e-06,6.508827209472656e-05
61,13,0.0,5.7220458984375e-07,1.1920928955078125e-06
61,14,0.0,5.340576171875e-07,1.1920928955078125e-06
61,15,0.0,6.29425048828125e-07,1.1920928955078125e-06
61,16,0.0,5.14984130859375e-07,1.1920928955078125e-06
61,17,0.0,5.435943603515625e-07,1.1920928955078125e-06
61,18,0.0,3.0803680419921875e-06,6.389617919921875e-05
61,19,0.0,5.626678466796875e-07,1.1920928955078125e-06
61,20,0.0,6.103515625e-07,1.1920928955078125e-06
61,21,0.0,5.435943603515625e-07,1.1920928955078125e-06
61,22,0.0,5.054473876953125e-07,1.1920928955078125e-06
61,23,0.0,4.510879516601563e-06,9.870529174804688e-05
61,24,0.0,4.100799560546875e-07,1.1920928955078125e-06
61,25,0.0,4.482269287109375e-07,1.1920928955078125e-06
61,26,0.0,5.14984130859375e-07,1.1920928955078125e-06
61,27,0.0,5.435943603515625e-07,1.1920928955078125e-06
61,28,0.0,3.01361083984375e-06,6.29425048828125e-05
61,29,0.0,6.103515625e-07,1.1920928955078125e-06
61,30,0.0,5.245208740234375e-07,1.1920928955078125e-06
61,31,0.0,5.435943603515625e-07,1.1920928955078125e-06
61,32,0.0,4.76837158203125e-07,1.1920928955078125e-06
61,33,0.0,3.08990478515625e-06,6.389617919921875e-05
